leto,drzava,starostna skupina,spol,zadnji e-nakup,odstotek
2012,Italija,25-54,ženske,v zadnjih 3. mesecih,11
2012,Italija,55-74,moški,v zadnjih 3. mesecih,6
2012,Italija,55-74,ženske,v zadnjih 3. mesecih,2
2012,Ciper,skupaj,skupaj,v zadnjih 3. mesecih,17
2012,Ciper,16-24,skupaj,v zadnjih 3. mesecih,22
2012,Ciper,25-54,skupaj,v zadnjih 3. mesecih,21
2012,Ciper,55-74,skupaj,v zadnjih 3. mesecih,4
2012,Ciper,16-24,moški,v zadnjih 3. mesecih,19
2012,Ciper,16-24,ženske,v zadnjih 3. mesecih,25
2012,Ciper,25-54,moški,v zadnjih 3. mesecih,25
2012,Ciper,25-54,ženske,v zadnjih 3. mesecih,19
2012,Ciper,55-74,moški,v zadnjih 3. mesecih,6
2012,Ciper,55-74,ženske,v zadnjih 3. mesecih,2
2012,Latvija,skupaj,skupaj,v zadnjih 3. mesecih,18
2012,Latvija,16-24,skupaj,v zadnjih 3. mesecih,25
2012,Latvija,25-54,skupaj,v zadnjih 3. mesecih,23
2012,Latvija,55-74,skupaj,v zadnjih 3. mesecih,4
2012,Latvija,16-24,moški,v zadnjih 3. mesecih,24
2012,Latvija,16-24,ženske,v zadnjih 3. mesecih,26
2012,Latvija,25-54,moški,v zadnjih 3. mesecih,21
2012,Latvija,25-54,ženske,v zadnjih 3. mesecih,25
2012,Latvija,55-74,moški,v zadnjih 3. mesecih,5
2012,Latvija,55-74,ženske,v zadnjih 3. mesecih,4
2012,Litva,skupaj,skupaj,v zadnjih 3. mesecih,14
2012,Litva,16-24,skupaj,v zadnjih 3. mesecih,24
2012,Litva,25-54,skupaj,v zadnjih 3. mesecih,17
2012,Litva,55-74,skupaj,v zadnjih 3. mesecih,2
2012,Litva,16-24,moški,v zadnjih 3. mesecih,21
2012,Litva,16-24,ženske,v zadnjih 3. mesecih,26
2012,Litva,25-54,moški,v zadnjih 3. mesecih,16
2012,Litva,25-54,ženske,v zadnjih 3. mesecih,18
2012,Litva,55-74,moški,v zadnjih 3. mesecih,2
2012,Litva,55-74,ženske,v zadnjih 3. mesecih,2
2012,Luksemburg,skupaj,skupaj,v zadnjih 3. mesecih,57
2012,Luksemburg,16-24,skupaj,v zadnjih 3. mesecih,47
2012,Luksemburg,25-54,skupaj,v zadnjih 3. mesecih,65
2012,Luksemburg,55-74,skupaj,v zadnjih 3. mesecih,45
2012,Luksemburg,16-24,moški,v zadnjih 3. mesecih,52
2012,Luksemburg,16-24,ženske,v zadnjih 3. mesecih,42
2012,Luksemburg,25-54,moški,v zadnjih 3. mesecih,68
2012,Luksemburg,25-54,ženske,v zadnjih 3. mesecih,61
2012,Luksemburg,55-74,moški,v zadnjih 3. mesecih,52
2012,Luksemburg,55-74,ženske,v zadnjih 3. mesecih,37
2012,Madžarska,skupaj,skupaj,v zadnjih 3. mesecih,15
2012,Madžarska,16-24,skupaj,v zadnjih 3. mesecih,16
2012,Madžarska,25-54,skupaj,v zadnjih 3. mesecih,20
2012,Madžarska,55-74,skupaj,v zadnjih 3. mesecih,5
2012,Madžarska,16-24,moški,v zadnjih 3. mesecih,17
2012,Madžarska,16-24,ženske,v zadnjih 3. mesecih,15
2012,Madžarska,25-54,moški,v zadnjih 3. mesecih,21
2012,Madžarska,25-54,ženske,v zadnjih 3. mesecih,19
2012,Madžarska,55-74,moški,v zadnjih 3. mesecih,6
2012,Madžarska,55-74,ženske,v zadnjih 3. mesecih,4
2012,Malta,skupaj,skupaj,v zadnjih 3. mesecih,37
2012,Malta,16-24,skupaj,v zadnjih 3. mesecih,60
2012,Malta,25-54,skupaj,v zadnjih 3. mesecih,47
2012,Malta,55-74,skupaj,v zadnjih 3. mesecih,10
2012,Malta,16-24,moški,v zadnjih 3. mesecih,60
2012,Malta,16-24,ženske,v zadnjih 3. mesecih,60
2012,Malta,25-54,moški,v zadnjih 3. mesecih,48
2012,Malta,25-54,ženske,v zadnjih 3. mesecih,46
2012,Malta,55-74,moški,v zadnjih 3. mesecih,14
2012,Malta,55-74,ženske,v zadnjih 3. mesecih,6
2012,Nizozemska,skupaj,skupaj,v zadnjih 3. mesecih,52
2012,Nizozemska,16-24,skupaj,v zadnjih 3. mesecih,54
2012,Nizozemska,25-54,skupaj,v zadnjih 3. mesecih,61
2012,Nizozemska,55-74,skupaj,v zadnjih 3. mesecih,33
2012,Nizozemska,16-24,moški,v zadnjih 3. mesecih,56
2012,Nizozemska,16-24,ženske,v zadnjih 3. mesecih,52
2012,Nizozemska,25-54,moški,v zadnjih 3. mesecih,62
2012,Nizozemska,25-54,ženske,v zadnjih 3. mesecih,61
2012,Nizozemska,55-74,moški,v zadnjih 3. mesecih,41
2012,Nizozemska,55-74,ženske,v zadnjih 3. mesecih,25
2012,Avstrija,skupaj,skupaj,v zadnjih 3. mesecih,39
2012,Avstrija,16-24,skupaj,v zadnjih 3. mesecih,44
2012,Avstrija,25-54,skupaj,v zadnjih 3. mesecih,48
2012,Avstrija,55-74,skupaj,v zadnjih 3. mesecih,17
2012,Avstrija,16-24,moški,v zadnjih 3. mesecih,51
2012,Avstrija,16-24,ženske,v zadnjih 3. mesecih,37
2012,Avstrija,25-54,moški,v zadnjih 3. mesecih,48
2012,Avstrija,25-54,ženske,v zadnjih 3. mesecih,48
2012,Avstrija,55-74,moški,v zadnjih 3. mesecih,23
2012,Avstrija,55-74,ženske,v zadnjih 3. mesecih,11
2012,Poljska,skupaj,skupaj,v zadnjih 3. mesecih,21
2012,Poljska,16-24,skupaj,v zadnjih 3. mesecih,32
2012,Poljska,25-54,skupaj,v zadnjih 3. mesecih,27
2012,Poljska,55-74,skupaj,v zadnjih 3. mesecih,5
2012,Poljska,16-24,moški,v zadnjih 3. mesecih,35
2012,Poljska,16-24,ženske,v zadnjih 3. mesecih,29
2012,Poljska,25-54,moški,v zadnjih 3. mesecih,28
2012,Poljska,25-54,ženske,v zadnjih 3. mesecih,27
2012,Poljska,55-74,moški,v zadnjih 3. mesecih,6
2012,Poljska,55-74,ženske,v zadnjih 3. mesecih,4
2012,Portugalska,skupaj,skupaj,v zadnjih 3. mesecih,13
2012,Portugalska,16-24,skupaj,v zadnjih 3. mesecih,20
2012,Portugalska,25-54,skupaj,v zadnjih 3. mesecih,17
2012,Portugalska,55-74,skupaj,v zadnjih 3. mesecih,4
2012,Portugalska,16-24,moški,v zadnjih 3. mesecih,17
2012,Portugalska,16-24,ženske,v zadnjih 3. mesecih,22
2012,Portugalska,25-54,moški,v zadnjih 3. mesecih,18
2012,Portugalska,25-54,ženske,v zadnjih 3. mesecih,16
2012,Portugalska,55-74,moški,v zadnjih 3. mesecih,5
2012,Portugalska,55-74,ženske,v zadnjih 3. mesecih,2
2012,Romunija,skupaj,skupaj,v zadnjih 3. mesecih,3
2012,Romunija,16-24,skupaj,v zadnjih 3. mesecih,5
2012,Romunija,25-54,skupaj,v zadnjih 3. mesecih,4
2012,Romunija,55-74,skupaj,v zadnjih 3. mesecih,1
2012,Romunija,16-24,moški,v zadnjih 3. mesecih,5
2012,Romunija,16-24,ženske,v zadnjih 3. mesecih,4
2012,Romunija,25-54,moški,v zadnjih 3. mesecih,4
2012,Romunija,25-54,ženske,v zadnjih 3. mesecih,3
2012,Romunija,55-74,moški,v zadnjih 3. mesecih,1
2012,Romunija,55-74,ženske,v zadnjih 3. mesecih,1
2012,Slovenija,skupaj,skupaj,v zadnjih 3. mesecih,22
2012,Slovenija,16-24,skupaj,v zadnjih 3. mesecih,37
2012,Slovenija,25-54,skupaj,v zadnjih 3. mesecih,28
2012,Slovenija,55-74,skupaj,v zadnjih 3. mesecih,6
2012,Slovenija,16-24,moški,v zadnjih 3. mesecih,46
2012,Slovenija,16-24,ženske,v zadnjih 3. mesecih,28
2012,Slovenija,25-54,moški,v zadnjih 3. mesecih,30
2012,Slovenija,25-54,ženske,v zadnjih 3. mesecih,25
2012,Slovenija,55-74,moški,v zadnjih 3. mesecih,8
2012,Slovenija,55-74,ženske,v zadnjih 3. mesecih,4
2012,Slovaška,skupaj,skupaj,v zadnjih 3. mesecih,30
2012,Slovaška,16-24,skupaj,v zadnjih 3. mesecih,42
2012,Slovaška,25-54,skupaj,v zadnjih 3. mesecih,35
2012,Slovaška,55-74,skupaj,v zadnjih 3. mesecih,10
2012,Slovaška,16-24,moški,v zadnjih 3. mesecih,48
2012,Slovaška,16-24,ženske,v zadnjih 3. mesecih,36
2012,Slovaška,25-54,moški,v zadnjih 3. mesecih,34
2012,Slovaška,25-54,ženske,v zadnjih 3. mesecih,37
2012,Slovaška,55-74,moški,v zadnjih 3. mesecih,11
2012,Slovaška,55-74,ženske,v zadnjih 3. mesecih,10
2012,Finska,skupaj,skupaj,v zadnjih 3. mesecih,47
2012,Finska,16-24,skupaj,v zadnjih 3. mesecih,54
2012,Finska,25-54,skupaj,v zadnjih 3. mesecih,61
2012,Finska,55-74,skupaj,v zadnjih 3. mesecih,23
2012,Finska,16-24,moški,v zadnjih 3. mesecih,54
2012,Finska,16-24,ženske,v zadnjih 3. mesecih,54
2012,Finska,25-54,moški,v zadnjih 3. mesecih,58
2012,Finska,25-54,ženske,v zadnjih 3. mesecih,63
2012,Finska,55-74,moški,v zadnjih 3. mesecih,21
2012,Finska,55-74,ženske,v zadnjih 3. mesecih,25
2012,Švedska,skupaj,skupaj,v zadnjih 3. mesecih,58
2012,Švedska,16-24,skupaj,v zadnjih 3. mesecih,63
2012,Švedska,25-54,skupaj,v zadnjih 3. mesecih,68
2012,Švedska,55-74,skupaj,v zadnjih 3. mesecih,38
2012,Švedska,16-24,moški,v zadnjih 3. mesecih,57
2012,Švedska,16-24,ženske,v zadnjih 3. mesecih,68
2012,Švedska,25-54,moški,v zadnjih 3. mesecih,71
2012,Švedska,25-54,ženske,v zadnjih 3. mesecih,66
2012,Švedska,55-74,moški,v zadnjih 3. mesecih,42
2012,Švedska,55-74,ženske,v zadnjih 3. mesecih,34
2012,EU28,skupaj,skupaj,med 3. in 7. meseci,10
2012,EU28,16-24,skupaj,med 3. in 7. meseci,14
2012,EU28,25-54,skupaj,med 3. in 7. meseci,10
2012,EU28,55-74,skupaj,med 3. in 7. meseci,6
2012,EU28,16-24,moški,med 3. in 7. meseci,14
2012,EU28,16-24,ženske,med 3. in 7. meseci,15
2012,EU28,25-54,moški,med 3. in 7. meseci,10
2012,EU28,25-54,ženske,med 3. in 7. meseci,10
2012,EU28,55-74,moški,med 3. in 7. meseci,6
2012,EU28,55-74,ženske,med 3. in 7. meseci,5
2012,Belgija,skupaj,skupaj,med 3. in 7. meseci,12
2012,Belgija,16-24,skupaj,med 3. in 7. meseci,17
2012,Belgija,25-54,skupaj,med 3. in 7. meseci,14
2012,Belgija,55-74,skupaj,med 3. in 7. meseci,7
2012,Belgija,16-24,moški,med 3. in 7. meseci,16
2012,Belgija,16-24,ženske,med 3. in 7. meseci,17
2012,Belgija,25-54,moški,med 3. in 7. meseci,13
2012,Belgija,25-54,ženske,med 3. in 7. meseci,14
2012,Belgija,55-74,moški,med 3. in 7. meseci,8
2012,Belgija,55-74,ženske,med 3. in 7. meseci,6
2012,Bolgarija,skupaj,skupaj,med 3. in 7. meseci,4
2012,Bolgarija,16-24,skupaj,med 3. in 7. meseci,6
2012,Bolgarija,25-54,skupaj,med 3. in 7. meseci,5
2012,Bolgarija,55-74,skupaj,med 3. in 7. meseci,1
2012,Bolgarija,16-24,moški,med 3. in 7. meseci,6
2012,Bolgarija,16-24,ženske,med 3. in 7. meseci,6
2012,Bolgarija,25-54,moški,med 3. in 7. meseci,5
2012,Bolgarija,25-54,ženske,med 3. in 7. meseci,5
2012,Bolgarija,55-74,moški,med 3. in 7. meseci,1
2012,Bolgarija,55-74,ženske,med 3. in 7. meseci,1
2012,Češka,skupaj,skupaj,med 3. in 7. meseci,15
2012,Češka,16-24,skupaj,med 3. in 7. meseci,22
2012,Češka,25-54,skupaj,med 3. in 7. meseci,18
2012,Češka,55-74,skupaj,med 3. in 7. meseci,6
2012,Češka,16-24,moški,med 3. in 7. meseci,23
2012,Češka,16-24,ženske,med 3. in 7. meseci,20
2012,Češka,25-54,moški,med 3. in 7. meseci,18
2012,Češka,25-54,ženske,med 3. in 7. meseci,19
2012,Češka,55-74,moški,med 3. in 7. meseci,7
2012,Češka,55-74,ženske,med 3. in 7. meseci,5
2012,Danska,skupaj,skupaj,med 3. in 7. meseci,13
2012,Danska,16-24,skupaj,med 3. in 7. meseci,17
2012,Danska,25-54,skupaj,med 3. in 7. meseci,12
2012,Danska,55-74,skupaj,med 3. in 7. meseci,12
2012,Danska,16-24,moški,med 3. in 7. meseci,17
2012,Danska,16-24,ženske,med 3. in 7. meseci,17
2012,Danska,25-54,moški,med 3. in 7. meseci,11
2012,Danska,25-54,ženske,med 3. in 7. meseci,13
2012,Danska,55-74,moški,med 3. in 7. meseci,13
2012,Danska,55-74,ženske,med 3. in 7. meseci,11
2012,Nemčija,skupaj,skupaj,med 3. in 7. meseci,9
2012,Nemčija,16-24,skupaj,med 3. in 7. meseci,13
2012,Nemčija,25-54,skupaj,med 3. in 7. meseci,10
2012,Nemčija,55-74,skupaj,med 3. in 7. meseci,8
2012,Nemčija,16-24,moški,med 3. in 7. meseci,12
2012,Nemčija,16-24,ženske,med 3. in 7. meseci,14
2012,Nemčija,25-54,moški,med 3. in 7. meseci,9
2012,Nemčija,25-54,ženske,med 3. in 7. meseci,10
2012,Nemčija,55-74,moški,med 3. in 7. meseci,8
2012,Nemčija,55-74,ženske,med 3. in 7. meseci,7
2012,Estonija,skupaj,skupaj,med 3. in 7. meseci,7
2012,Estonija,16-24,skupaj,med 3. in 7. meseci,8
2012,Estonija,25-54,skupaj,med 3. in 7. meseci,8
2012,Estonija,55-74,skupaj,med 3. in 7. meseci,3
2012,Estonija,16-24,moški,med 3. in 7. meseci,8
2012,Estonija,16-24,ženske,med 3. in 7. meseci,8
2012,Estonija,25-54,moški,med 3. in 7. meseci,8
2012,Estonija,25-54,ženske,med 3. in 7. meseci,8
2012,Estonija,55-74,moški,med 3. in 7. meseci,3
2012,Estonija,55-74,ženske,med 3. in 7. meseci,3
2012,Irska,skupaj,skupaj,med 3. in 7. meseci,10
2012,Irska,16-24,skupaj,med 3. in 7. meseci,13
2012,Irska,25-54,skupaj,med 3. in 7. meseci,12
2012,Irska,55-74,skupaj,med 3. in 7. meseci,5
2012,Irska,16-24,moški,med 3. in 7. meseci,12
2012,Irska,16-24,ženske,med 3. in 7. meseci,14
2012,Irska,25-54,moški,med 3. in 7. meseci,11
2012,Irska,25-54,ženske,med 3. in 7. meseci,12
2012,Irska,55-74,moški,med 3. in 7. meseci,5
2012,Irska,55-74,ženske,med 3. in 7. meseci,5
2012,Grčija,skupaj,skupaj,med 3. in 7. meseci,5
2012,Grčija,16-24,skupaj,med 3. in 7. meseci,9
2012,Grčija,25-54,skupaj,med 3. in 7. meseci,6
2012,Grčija,55-74,skupaj,med 3. in 7. meseci,2
2012,Grčija,16-24,moški,med 3. in 7. meseci,9
2012,Grčija,16-24,ženske,med 3. in 7. meseci,9
2012,Grčija,25-54,moški,med 3. in 7. meseci,7
2012,Grčija,25-54,ženske,med 3. in 7. meseci,4
2012,Grčija,55-74,moški,med 3. in 7. meseci,2
2012,Grčija,55-74,ženske,med 3. in 7. meseci,1
2012,Španija,skupaj,skupaj,med 3. in 7. meseci,9
2012,Španija,16-24,skupaj,med 3. in 7. meseci,12
2012,Španija,25-54,skupaj,med 3. in 7. meseci,10
2012,Španija,55-74,skupaj,med 3. in 7. meseci,4
2012,Španija,16-24,moški,med 3. in 7. meseci,14
2012,Španija,16-24,ženske,med 3. in 7. meseci,11
2012,Španija,25-54,moški,med 3. in 7. meseci,10
2012,Španija,25-54,ženske,med 3. in 7. meseci,10
2012,Španija,55-74,moški,med 3. in 7. meseci,5
2012,Španija,55-74,ženske,med 3. in 7. meseci,3
2012,Francija,skupaj,skupaj,med 3. in 7. meseci,15
2012,Francija,16-24,skupaj,med 3. in 7. meseci,21
2012,Francija,25-54,skupaj,med 3. in 7. meseci,16
2012,Francija,55-74,skupaj,med 3. in 7. meseci,9
2012,Francija,16-24,moški,med 3. in 7. meseci,18
2012,Francija,16-24,ženske,med 3. in 7. meseci,23
2012,Francija,25-54,moški,med 3. in 7. meseci,16
2012,Francija,25-54,ženske,med 3. in 7. meseci,16
2012,Francija,55-74,moški,med 3. in 7. meseci,10
2012,Francija,55-74,ženske,med 3. in 7. meseci,8
2012,Hrvaška,skupaj,skupaj,med 3. in 7. meseci,7
2012,Hrvaška,16-24,skupaj,med 3. in 7. meseci,11
2012,Hrvaška,25-54,skupaj,med 3. in 7. meseci,9
2012,Hrvaška,55-74,skupaj,med 3. in 7. meseci,1
2012,Hrvaška,16-24,moški,med 3. in 7. meseci,8
2012,Hrvaška,16-24,ženske,med 3. in 7. meseci,15
2012,Hrvaška,25-54,moški,med 3. in 7. meseci,9
2012,Hrvaška,25-54,ženske,med 3. in 7. meseci,9
2012,Hrvaška,55-74,moški,med 3. in 7. meseci,2
2012,Hrvaška,55-74,ženske,med 3. in 7. meseci,1
2012,Italija,skupaj,skupaj,med 3. in 7. meseci,6
2012,Italija,16-24,skupaj,med 3. in 7. meseci,8
2012,Italija,25-54,skupaj,med 3. in 7. meseci,7
2012,Italija,55-74,skupaj,med 3. in 7. meseci,2
2012,Italija,16-24,moški,med 3. in 7. meseci,10
2012,Italija,16-24,ženske,med 3. in 7. meseci,7
2012,Italija,25-54,moški,med 3. in 7. meseci,8
2012,Italija,25-54,ženske,med 3. in 7. meseci,6
2012,Italija,55-74,moški,med 3. in 7. meseci,3
2012,Italija,55-74,ženske,med 3. in 7. meseci,1
2012,Ciper,skupaj,skupaj,med 3. in 7. meseci,4
2012,Ciper,16-24,skupaj,med 3. in 7. meseci,5
2012,Ciper,25-54,skupaj,med 3. in 7. meseci,5
2012,Ciper,55-74,skupaj,med 3. in 7. meseci,2
2012,Ciper,16-24,moški,med 3. in 7. meseci,6
2012,Ciper,16-24,ženske,med 3. in 7. meseci,5
2012,Ciper,25-54,moški,med 3. in 7. meseci,5
2012,Ciper,25-54,ženske,med 3. in 7. meseci,5
2012,Ciper,55-74,moški,med 3. in 7. meseci,3
2012,Ciper,55-74,ženske,med 3. in 7. meseci,0
2012,Latvija,skupaj,skupaj,med 3. in 7. meseci,10
2012,Latvija,16-24,skupaj,med 3. in 7. meseci,15
2012,Latvija,25-54,skupaj,med 3. in 7. meseci,12
2012,Latvija,55-74,skupaj,med 3. in 7. meseci,4
2012,Latvija,16-24,moški,med 3. in 7. meseci,16
2012,Latvija,16-24,ženske,med 3. in 7. meseci,13
2012,Latvija,25-54,moški,med 3. in 7. meseci,11
2012,Latvija,25-54,ženske,med 3. in 7. meseci,12
2012,Latvija,55-74,moški,med 3. in 7. meseci,5
2012,Latvija,55-74,ženske,med 3. in 7. meseci,3
2012,Litva,skupaj,skupaj,med 3. in 7. meseci,6
2012,Litva,16-24,skupaj,med 3. in 7. meseci,9
2012,Litva,25-54,skupaj,med 3. in 7. meseci,7
2012,Litva,55-74,skupaj,med 3. in 7. meseci,1
2012,Litva,16-24,moški,med 3. in 7. meseci,10
2012,Litva,16-24,ženske,med 3. in 7. meseci,8
2012,Litva,25-54,moški,med 3. in 7. meseci,6
2012,Litva,25-54,ženske,med 3. in 7. meseci,9
2012,Litva,55-74,moški,med 3. in 7. meseci,1
2012,Litva,55-74,ženske,med 3. in 7. meseci,1
2012,Luksemburg,skupaj,skupaj,med 3. in 7. meseci,10
2012,Luksemburg,16-24,skupaj,med 3. in 7. meseci,18
2012,Luksemburg,25-54,skupaj,med 3. in 7. meseci,10
2012,Luksemburg,55-74,skupaj,med 3. in 7. meseci,7
2012,Luksemburg,16-24,moški,med 3. in 7. meseci,19
2012,Luksemburg,16-24,ženske,med 3. in 7. meseci,18
2012,Luksemburg,25-54,moški,med 3. in 7. meseci,10
2012,Luksemburg,25-54,ženske,med 3. in 7. meseci,10
2012,Luksemburg,55-74,moški,med 3. in 7. meseci,11
2012,Luksemburg,55-74,ženske,med 3. in 7. meseci,3
2012,Madžarska,skupaj,skupaj,med 3. in 7. meseci,10
2012,Madžarska,16-24,skupaj,med 3. in 7. meseci,12
2012,Madžarska,25-54,skupaj,med 3. in 7. meseci,14
2012,Madžarska,55-74,skupaj,med 3. in 7. meseci,4
2012,Madžarska,16-24,moški,med 3. in 7. meseci,11
2012,Madžarska,16-24,ženske,med 3. in 7. meseci,12
2012,Madžarska,25-54,moški,med 3. in 7. meseci,14
2012,Madžarska,25-54,ženske,med 3. in 7. meseci,14
2012,Madžarska,55-74,moški,med 3. in 7. meseci,5
2012,Madžarska,55-74,ženske,med 3. in 7. meseci,3
2012,Malta,skupaj,skupaj,med 3. in 7. meseci,7
2012,Malta,16-24,skupaj,med 3. in 7. meseci,14
2012,Malta,25-54,skupaj,med 3. in 7. meseci,7
2012,Malta,55-74,skupaj,med 3. in 7. meseci,3
2012,Malta,16-24,moški,med 3. in 7. meseci,12
2012,Malta,16-24,ženske,med 3. in 7. meseci,15
2012,Malta,25-54,moški,med 3. in 7. meseci,6
2012,Malta,25-54,ženske,med 3. in 7. meseci,7
2012,Malta,55-74,moški,med 3. in 7. meseci,3
2012,Malta,55-74,ženske,med 3. in 7. meseci,3
2012,Nizozemska,skupaj,skupaj,med 3. in 7. meseci,13
2012,Nizozemska,16-24,skupaj,med 3. in 7. meseci,24
2012,Nizozemska,25-54,skupaj,med 3. in 7. meseci,13
2012,Nizozemska,55-74,skupaj,med 3. in 7. meseci,9
2012,Nizozemska,16-24,moški,med 3. in 7. meseci,22
2012,Nizozemska,16-24,ženske,med 3. in 7. meseci,26
2012,Nizozemska,25-54,moški,med 3. in 7. meseci,10
2012,Nizozemska,25-54,ženske,med 3. in 7. meseci,16
2012,Nizozemska,55-74,moški,med 3. in 7. meseci,10
2012,Nizozemska,55-74,ženske,med 3. in 7. meseci,8
2012,Avstrija,skupaj,skupaj,med 3. in 7. meseci,10
2012,Avstrija,16-24,skupaj,med 3. in 7. meseci,15
2012,Avstrija,25-54,skupaj,med 3. in 7. meseci,11
2012,Avstrija,55-74,skupaj,med 3. in 7. meseci,4
2012,Avstrija,16-24,moški,med 3. in 7. meseci,10
2012,Avstrija,16-24,ženske,med 3. in 7. meseci,21
2012,Avstrija,25-54,moški,med 3. in 7. meseci,13
2012,Avstrija,25-54,ženske,med 3. in 7. meseci,9
2012,Avstrija,55-74,moški,med 3. in 7. meseci,6
2012,Avstrija,55-74,ženske,med 3. in 7. meseci,3
2012,Poljska,skupaj,skupaj,med 3. in 7. meseci,10
2012,Poljska,16-24,skupaj,med 3. in 7. meseci,16
2012,Poljska,25-54,skupaj,med 3. in 7. meseci,12
2012,Poljska,55-74,skupaj,med 3. in 7. meseci,3
2012,Poljska,16-24,moški,med 3. in 7. meseci,16
2012,Poljska,16-24,ženske,med 3. in 7. meseci,17
2012,Poljska,25-54,moški,med 3. in 7. meseci,12
2012,Poljska,25-54,ženske,med 3. in 7. meseci,11
2012,Poljska,55-74,moški,med 3. in 7. meseci,3
2012,Poljska,55-74,ženske,med 3. in 7. meseci,3
2012,Portugalska,skupaj,skupaj,med 3. in 7. meseci,9
2012,Portugalska,16-24,skupaj,med 3. in 7. meseci,15
2012,Portugalska,25-54,skupaj,med 3. in 7. meseci,11
2012,Portugalska,55-74,skupaj,med 3. in 7. meseci,2
2012,Portugalska,16-24,moški,med 3. in 7. meseci,19
2012,Portugalska,16-24,ženske,med 3. in 7. meseci,11
2012,Portugalska,25-54,moški,med 3. in 7. meseci,12
2012,Portugalska,25-54,ženske,med 3. in 7. meseci,10
2012,Portugalska,55-74,moški,med 3. in 7. meseci,3
2012,Portugalska,55-74,ženske,med 3. in 7. meseci,2
2012,Romunija,skupaj,skupaj,med 3. in 7. meseci,2
2012,Romunija,16-24,skupaj,med 3. in 7. meseci,4
2012,Romunija,25-54,skupaj,med 3. in 7. meseci,3
2012,Romunija,55-74,skupaj,med 3. in 7. meseci,0
2012,Romunija,16-24,moški,med 3. in 7. meseci,4
2012,Romunija,16-24,ženske,med 3. in 7. meseci,4
2012,Romunija,25-54,moški,med 3. in 7. meseci,3
2012,Romunija,25-54,ženske,med 3. in 7. meseci,3
2012,Romunija,55-74,moški,med 3. in 7. meseci,0
2012,Romunija,55-74,ženske,med 3. in 7. meseci,1
2012,Slovenija,skupaj,skupaj,med 3. in 7. meseci,12
2012,Slovenija,16-24,skupaj,med 3. in 7. meseci,26
2012,Slovenija,25-54,skupaj,med 3. in 7. meseci,12
2012,Slovenija,55-74,skupaj,med 3. in 7. meseci,3
2012,Slovenija,16-24,moški,med 3. in 7. meseci,26
2012,Slovenija,16-24,ženske,med 3. in 7. meseci,27
2012,Slovenija,25-54,moški,med 3. in 7. meseci,13
2012,Slovenija,25-54,ženske,med 3. in 7. meseci,12
2012,Slovenija,55-74,moški,med 3. in 7. meseci,3
2012,Slovenija,55-74,ženske,med 3. in 7. meseci,4
2012,Slovaška,skupaj,skupaj,med 3. in 7. meseci,15
2012,Slovaška,16-24,skupaj,med 3. in 7. meseci,22
