leto,država,starostna skupina,spol,vrsta blaga,odstotek
2019,Slovenija,skupaj,skupaj,oprema doma,37
2019,Slovenija,skupaj,skupaj,oblačila / športna oprema,43
2019,Slovenija,skupaj,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,23
2019,Slovenija,skupaj,skupaj,računalniška strojna oprema,17
2019,Slovenija,skupaj,skupaj,elektronska oprema,19
2019,Slovenija,skupaj,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2019,Slovenija,skupaj,skupaj,vstopnice za prireditve,25
2019,Slovenija,skupaj,skupaj,potovalne in počitniške nastanitve,42
2019,Slovenija,skupaj,skupaj,zdravila,16
2019,Slovenija,skupaj,skupaj,telekomunikacijske storitve,9
2019,Slovenija,skupaj,skupaj,drugo,4
2010,Slovenija,16-24,skupaj,hrana / živila,15
2010,Slovenija,16-24,skupaj,oprema doma,33
2010,Slovenija,16-24,skupaj,oblačila / športna oprema,41
2010,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,41
2010,Slovenija,16-24,skupaj,računalniška strojna oprema,24
2010,Slovenija,16-24,skupaj,elektronska oprema,17
2010,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,1
2010,Slovenija,16-24,skupaj,vstopnice za prireditve,31
2010,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,26
2010,Slovenija,16-24,skupaj,zdravila,0
2010,Slovenija,16-24,skupaj,telekomunikacijske storitve,10
2010,Slovenija,16-24,skupaj,drugo,7
2011,Slovenija,16-24,skupaj,hrana / živila,12
2011,Slovenija,16-24,skupaj,oprema doma,21
2011,Slovenija,16-24,skupaj,oblačila / športna oprema,37
2011,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,45
2011,Slovenija,16-24,skupaj,računalniška strojna oprema,32
2011,Slovenija,16-24,skupaj,elektronska oprema,16
2011,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,5
2011,Slovenija,16-24,skupaj,vstopnice za prireditve,37
2011,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,20
2011,Slovenija,16-24,skupaj,zdravila,1
2011,Slovenija,16-24,skupaj,telekomunikacijske storitve,8
2011,Slovenija,16-24,skupaj,drugo,3
2012,Slovenija,16-24,skupaj,hrana / živila,17
2012,Slovenija,16-24,skupaj,oprema doma,18
2012,Slovenija,16-24,skupaj,oblačila / športna oprema,53
2012,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,40
2012,Slovenija,16-24,skupaj,računalniška strojna oprema,20
2012,Slovenija,16-24,skupaj,elektronska oprema,20
2012,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,1
2012,Slovenija,16-24,skupaj,vstopnice za prireditve,24
2012,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,31
2012,Slovenija,16-24,skupaj,zdravila,2
2012,Slovenija,16-24,skupaj,telekomunikacijske storitve,4
2012,Slovenija,16-24,skupaj,drugo,9
2013,Slovenija,16-24,skupaj,hrana / živila,21
2013,Slovenija,16-24,skupaj,oprema doma,28
2013,Slovenija,16-24,skupaj,oblačila / športna oprema,55
2013,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,41
2013,Slovenija,16-24,skupaj,računalniška strojna oprema,20
2013,Slovenija,16-24,skupaj,elektronska oprema,21
2013,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,5
2013,Slovenija,16-24,skupaj,vstopnice za prireditve,34
2013,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,35
2013,Slovenija,16-24,skupaj,zdravila,5
2013,Slovenija,16-24,skupaj,telekomunikacijske storitve,5
2013,Slovenija,16-24,skupaj,drugo,7
2014,Slovenija,16-24,skupaj,hrana / živila,27
2014,Slovenija,16-24,skupaj,oprema doma,18
2014,Slovenija,16-24,skupaj,oblačila / športna oprema,61
2014,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,41
2014,Slovenija,16-24,skupaj,računalniška strojna oprema,20
2014,Slovenija,16-24,skupaj,elektronska oprema,24
2014,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,2
2014,Slovenija,16-24,skupaj,vstopnice za prireditve,31
2014,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,30
2014,Slovenija,16-24,skupaj,zdravila,4
2014,Slovenija,16-24,skupaj,telekomunikacijske storitve,7
2014,Slovenija,16-24,skupaj,drugo,8
2015,Slovenija,16-24,skupaj,hrana / živila,24
2015,Slovenija,16-24,skupaj,oprema doma,21
2015,Slovenija,16-24,skupaj,oblačila / športna oprema,59
2015,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,21
2015,Slovenija,16-24,skupaj,računalniška strojna oprema,20
2015,Slovenija,16-24,skupaj,elektronska oprema,22
2015,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,1
2015,Slovenija,16-24,skupaj,vstopnice za prireditve,22
2015,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,19
2015,Slovenija,16-24,skupaj,zdravila,0
2015,Slovenija,16-24,skupaj,telekomunikacijske storitve,6
2015,Slovenija,16-24,skupaj,drugo,10
2016,Slovenija,16-24,skupaj,hrana / živila,23
2016,Slovenija,16-24,skupaj,oprema doma,26
2016,Slovenija,16-24,skupaj,oblačila / športna oprema,51
2016,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,33
2016,Slovenija,16-24,skupaj,računalniška strojna oprema,17
2016,Slovenija,16-24,skupaj,elektronska oprema,21
2016,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2016,Slovenija,16-24,skupaj,vstopnice za prireditve,24
2016,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,17
2016,Slovenija,16-24,skupaj,zdravila,1
2016,Slovenija,16-24,skupaj,telekomunikacijske storitve,5
2016,Slovenija,16-24,skupaj,drugo,7
2017,Slovenija,16-24,skupaj,hrana / živila,33
2017,Slovenija,16-24,skupaj,oprema doma,25
2017,Slovenija,16-24,skupaj,oblačila / športna oprema,50
2017,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,27
2017,Slovenija,16-24,skupaj,računalniška strojna oprema,22
2017,Slovenija,16-24,skupaj,elektronska oprema,23
2017,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2017,Slovenija,16-24,skupaj,vstopnice za prireditve,26
2017,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,18
2017,Slovenija,16-24,skupaj,zdravila,1
2017,Slovenija,16-24,skupaj,telekomunikacijske storitve,10
2017,Slovenija,16-24,skupaj,drugo,6
2018,Slovenija,16-24,skupaj,hrana / živila,25
2018,Slovenija,16-24,skupaj,oprema doma,14
2018,Slovenija,16-24,skupaj,oblačila / športna oprema,51
2018,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,26
2018,Slovenija,16-24,skupaj,računalniška strojna oprema,18
2018,Slovenija,16-24,skupaj,elektronska oprema,14
2018,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2018,Slovenija,16-24,skupaj,vstopnice za prireditve,29
2018,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,31
2018,Slovenija,16-24,skupaj,zdravila,6
2018,Slovenija,16-24,skupaj,telekomunikacijske storitve,6
2018,Slovenija,16-24,skupaj,drugo,2
2019,Slovenija,16-24,skupaj,hrana / živila,25
2019,Slovenija,16-24,skupaj,oprema doma,22
2019,Slovenija,16-24,skupaj,oblačila / športna oprema,51
2019,Slovenija,16-24,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,30
2019,Slovenija,16-24,skupaj,računalniška strojna oprema,25
2019,Slovenija,16-24,skupaj,elektronska oprema,21
2019,Slovenija,16-24,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2019,Slovenija,16-24,skupaj,vstopnice za prireditve,24
2019,Slovenija,16-24,skupaj,potovalne in počitniške nastanitve,36
2019,Slovenija,16-24,skupaj,zdravila,9
2019,Slovenija,16-24,skupaj,telekomunikacijske storitve,8
2019,Slovenija,16-24,skupaj,drugo,6
2010,Slovenija,25-54,skupaj,hrana / živila,15
2010,Slovenija,25-54,skupaj,oprema doma,36
2010,Slovenija,25-54,skupaj,oblačila / športna oprema,38
2010,Slovenija,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,45
2010,Slovenija,25-54,skupaj,računalniška strojna oprema,27
2010,Slovenija,25-54,skupaj,elektronska oprema,19
2010,Slovenija,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,8
2010,Slovenija,25-54,skupaj,vstopnice za prireditve,31
2010,Slovenija,25-54,skupaj,potovalne in počitniške nastanitve,41
2010,Slovenija,25-54,skupaj,zdravila,7
2010,Slovenija,25-54,skupaj,telekomunikacijske storitve,11
2010,Slovenija,25-54,skupaj,drugo,6
2011,Slovenija,25-54,skupaj,hrana / živila,22
2011,Slovenija,25-54,skupaj,oprema doma,34
2011,Slovenija,25-54,skupaj,oblačila / športna oprema,36
2011,Slovenija,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,53
2011,Slovenija,25-54,skupaj,računalniška strojna oprema,20
2011,Slovenija,25-54,skupaj,elektronska oprema,20
2011,Slovenija,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,4
2011,Slovenija,25-54,skupaj,vstopnice za prireditve,30
2011,Slovenija,25-54,skupaj,potovalne in počitniške nastanitve,44
2011,Slovenija,25-54,skupaj,zdravila,3
2011,Slovenija,25-54,skupaj,telekomunikacijske storitve,10
2011,Slovenija,25-54,skupaj,drugo,6
2012,Slovenija,25-54,skupaj,hrana / živila,16
2012,Slovenija,25-54,skupaj,oprema doma,37
2012,Slovenija,25-54,skupaj,oblačila / športna oprema,44
2012,Slovenija,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,44
2012,Slovenija,25-54,skupaj,računalniška strojna oprema,20
2012,Slovenija,25-54,skupaj,elektronska oprema,17
2012,Slovenija,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,6
2012,Slovenija,25-54,skupaj,vstopnice za prireditve,30
2012,Slovenija,25-54,skupaj,potovalne in počitniške nastanitve,45
2012,Slovenija,25-54,skupaj,zdravila,6
2012,Slovenija,25-54,skupaj,telekomunikacijske storitve,11
2012,Slovenija,25-54,skupaj,drugo,11
2013,Slovenija,25-54,skupaj,hrana / živila,24
2013,Slovenija,25-54,skupaj,oprema doma,38
2013,Slovenija,25-54,skupaj,oblačila / športna oprema,47
2013,Slovenija,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,43
2013,Slovenija,25-54,skupaj,računalniška strojna oprema,22
2013,Slovenija,25-54,skupaj,elektronska oprema,18
2013,Slovenija,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,6
2013,Slovenija,25-54,skupaj,vstopnice za prireditve,32
2013,Slovenija,25-54,skupaj,potovalne in počitniške nastanitve,47
2013,Slovenija,25-54,skupaj,zdravila,7
2013,Slovenija,25-54,skupaj,telekomunikacijske storitve,12
2013,Slovenija,25-54,skupaj,drugo,6
2014,Slovenija,25-54,skupaj,hrana / živila,24
2014,Slovenija,25-54,skupaj,oprema doma,43
2014,Slovenija,25-54,skupaj,oblačila / športna oprema,54
2014,Slovenija,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,33
2014,Slovenija,25-54,skupaj,računalniška strojna oprema,29
2014,Slovenija,25-54,skupaj,elektronska oprema,23
2014,Slovenija,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,6
2014,Slovenija,25-54,skupaj,vstopnice za prireditve,36
2014,Slovenija,25-54,skupaj,potovalne in počitniške nastanitve,48
2014,Slovenija,25-54,skupaj,zdravila,6
2014,Slovenija,25-54,skupaj,telekomunikacijske storitve,11
2014,Slovenija,25-54,skupaj,drugo,7
2015,Slovenija,25-54,skupaj,hrana / živila,27
2015,Slovenija,25-54,skupaj,oprema doma,31
2015,Slovenija,25-54,skupaj,oblačila / športna oprema,44
2015,Slovenija,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,21
2015,Slovenija,25-54,skupaj,računalniška strojna oprema,20
2015,Slovenija,25-54,skupaj,elektronska oprema,20
2015,Slovenija,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,2
2015,Slovenija,25-54,skupaj,vstopnice za prireditve,22
2015,Slovenija,25-54,skupaj,potovalne in počitniške nastanitve,27
2015,Slovenija,25-54,skupaj,zdravila,6
2015,Slovenija,25-54,skupaj,telekomunikacijske storitve,5
2015,Slovenija,25-54,skupaj,drugo,2
2016,Slovenija,25-54,skupaj,hrana / živila,29
2016,Slovenija,25-54,skupaj,oprema doma,41
2016,Slovenija,25-54,skupaj,oblačila / športna oprema,44
2016,Slovenija,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,28
